distance_km,courier_reliability_score,rain_mm,wind_speed_kmh,weather_code,time_of_day,temperature_celsius,traffic_level,is_weekend,weather_severity,is_peak_hour,distance_bucket,rain_x_traffic,courier_x_distance,is_monsoon,day_of_week,wind_x_rain,weather_x_peak,courier_x_weather,traffic_x_dist,time_sin,time_cos,delay_probability,was_delayed
5.01,0.5934,0.0,3.12,1,21,25.8,64.6,0,0,0,1,0.0,0.1354,0,3,0.0,0.0,0.0,0.1614,-0.7071,0.7071,0.3994,1
3.12,0.5017,0.0,41.56,0,13,36.4,63.6,0,0,0,0,0.0,0.1449,1,1,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.5411,1
9.94,0.9198,0.0,16.85,2,19,28.1,78.8,0,1,1,1,0.0,0.0158,0,0,0.0,1.0,0.0038,0.1969,-0.9659,0.2588,0.5385,0
11.54,0.9114,0.0,2.6,2,17,24.8,77.7,0,1,1,2,0.0,0.0194,1,4,0.0,1.0,0.0044,0.3886,-0.9659,-0.2588,0.4878,0
0.35,0.7654,0.0,11.27,1,9,31.2,84.4,0,0,1,0,0.0,0.0099,0,3,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.3286,0
7.93,0.5205,0.0,10.47,0,9,29.9,79.7,0,0,1,1,0.0,0.2117,1,2,0.0,0.0,0.0,0.1991,0.7071,-0.7071,0.8099,1
13.57,0.6379,91.98,25.38,82,9,31.6,21.2,1,5,1,2,0.2951,0.17,1,5,0.4413,5.0,0.1816,0.1061,0.7071,-0.7071,0.99,1
4.01,0.5263,7.5,17.21,80,15,33.5,31.2,1,3,0,0,0.2052,0.153,1,5,0.1413,0.0,0.163,0.0,-0.7071,-0.7071,0.9128,1
4.85,0.3698,0.0,7.05,0,9,33.1,74.1,0,0,1,0,0.0,0.2575,0,0,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.8763,1
14.81,0.7745,0.0,15.69,2,9,33.6,69.2,0,1,1,2,0.0,0.0861,0,1,0.0,1.0,0.0178,0.3458,0.7071,-0.7071,0.6392,1
7.32,0.7595,0.0,8.48,1,7,27.0,46.6,0,0,0,1,0.0,0.0728,1,2,0.0,0.0,0.0,0.1165,0.9659,-0.2588,0.167,0
6.07,0.7253,0.0,10.25,3,12,29.9,43.6,0,1,0,1,0.0,0.082,0,3,0.0,0.0,0.024,0.109,0.0,-1.0,0.1999,0
4.11,0.568,0.0,4.4,0,11,35.0,44.9,0,0,0,0,0.0,0.1348,0,4,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.28,0
20.24,0.7177,0.0,12.78,0,20,21.6,85.5,0,0,1,3,0.0,0.1334,0,2,0.0,0.0,0.0,0.641,-0.866,0.5,0.7139,1
7.09,0.8092,6.93,9.96,63,15,28.8,22.2,0,4,0,1,0.1411,0.0507,0,3,0.0791,0.0,0.0556,0.0555,-0.7071,-0.7071,0.854,0
6.32,0.6183,6.48,29.84,63,13,31.3,48.3,0,4,0,1,0.2984,0.1367,1,3,0.2304,0.0,0.1572,0.1207,-0.2588,-0.9659,0.9865,1
13.53,0.8517,10.58,8.2,63,16,33.3,30.2,1,4,0,2,0.2267,0.0445,0,5,0.077,0.0,0.0381,0.1508,-0.866,-0.5,0.9183,1
11.35,0.7059,0.0,25.63,2,7,31.6,47.2,0,1,0,2,0.0,0.1168,1,2,0.0,0.0,0.0266,0.2361,0.9659,-0.2588,0.4491,0
4.9,0.6533,0.0,4.76,1,1,21.9,23.0,0,0,0,0,0.0,0.1055,0,0,0.0,0.0,0.0,0.0,0.2588,0.9659,0.0788,1
12.33,0.9814,8.39,2.21,61,7,29.7,44.6,0,3,0,2,0.3063,0.0019,0,2,0.019,0.0,0.0013,0.2228,0.9659,-0.2588,0.9172,1
2.66,0.585,0.0,4.9,0,12,29.0,48.9,0,0,0,0,0.0,0.1011,0,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.1765,1
12.49,0.6425,0.0,34.72,3,4,24.3,18.8,0,1,0,2,0.0,0.1619,0,1,0.0,0.0,0.0356,0.0941,0.866,0.5,0.3024,0
10.53,0.6867,4.56,22.2,80,10,34.2,86.0,0,3,1,2,0.4529,0.1248,0,1,0.1462,3.0,0.0877,0.4299,0.5,-0.866,0.99,1
3.96,0.5558,0.0,15.82,0,13,35.3,47.2,0,0,0,0,0.0,0.1381,0,2,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.26,0
10.75,0.7846,1.99,47.16,61,20,26.8,83.7,0,3,1,2,0.2814,0.0717,0,1,0.1982,3.0,0.05,0.4186,-0.866,0.5,0.99,1
9.46,0.8459,0.0,9.92,2,9,31.6,91.1,0,1,1,1,0.0,0.0413,0,1,0.0,1.0,0.0101,0.2278,0.7071,-0.7071,0.6723,0
7.81,0.7731,0.0,8.02,1,17,30.2,24.4,1,0,1,1,0.0,0.0685,0,6,0.0,0.0,0.0,0.061,-0.9659,-0.2588,0.0756,0
14.16,0.5103,0.0,3.95,1,19,27.3,71.3,0,0,1,2,0.0,0.2713,0,0,0.0,0.0,0.0,0.3563,-0.9659,0.2588,0.8064,0
2.17,0.8683,0.0,8.04,3,21,23.9,31.6,1,1,0,0,0.0,0.0161,0,6,0.0,0.0,0.008,0.0,-0.7071,0.7071,0.0431,0
4.72,0.698,0.0,29.74,2,19,22.2,87.6,0,1,1,0,0.0,0.0842,1,2,0.0,1.0,0.0277,0.0,-0.9659,0.2588,0.7927,1
3.67,0.8744,0.0,15.36,1,18,30.6,20.0,1,0,1,0,0.0,0.02,1,6,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0367,0
9.1,0.9008,6.38,2.79,80,15,35.3,23.8,0,3,0,1,0.1461,0.021,0,1,0.0214,0.0,0.0156,0.0595,-0.7071,-0.7071,0.6767,1
28.57,0.9108,0.0,54.59,0,19,29.3,85.6,0,0,1,3,0.0,0.0263,1,2,0.0,0.0,0.0,0.6417,-0.9659,0.2588,0.7149,0
8.98,0.7708,0.0,17.71,0,18,22.1,93.8,0,0,1,1,0.0,0.0735,0,0,0.0,0.0,0.0,0.2346,-1.0,-0.0,0.655,0
1.45,0.8541,0.0,28.6,1,14,32.6,54.7,0,0,0,0,0.0,0.0145,1,3,0.0,0.0,0.0,0.0,-0.5,-0.866,0.0865,0
8.27,0.8255,3.42,9.32,80,20,23.6,81.3,0,3,1,1,0.3706,0.0473,0,4,0.0531,3.0,0.0364,0.2032,-0.866,0.5,0.9815,1
2.93,0.6098,0.0,6.57,0,20,25.8,37.2,1,0,1,0,0.0,0.0971,0,5,0.0,0.0,0.0,0.0,-0.866,0.5,0.1409,0
37.4,0.9393,0.0,5.31,1,15,30.5,35.6,1,0,0,4,0.0,0.0159,0,6,0.0,0.0,0.0,0.3557,-0.7071,-0.7071,0.042,0
13.56,0.6744,6.66,28.64,63,18,25.5,78.9,0,4,1,2,0.4931,0.1449,1,2,0.2237,4.0,0.1238,0.3946,-1.0,-0.0,0.99,1
8.85,0.9563,0.0,6.57,0,18,30.0,81.8,0,0,1,1,0.0,0.0061,0,0,0.0,0.0,0.0,0.2045,-1.0,-0.0,0.3471,1
8.65,0.8033,0.0,11.07,2,7,22.9,26.5,1,1,0,1,0.0,0.0576,0,5,0.0,0.0,0.0145,0.0662,0.9659,-0.2588,0.0866,0
9.23,0.9047,0.0,7.66,0,9,32.8,76.6,0,0,1,1,0.0,0.0199,0,2,0.0,0.0,0.0,0.1915,0.7071,-0.7071,0.3424,1
9.09,0.5137,0.0,10.98,2,11,32.1,50.2,0,1,0,1,0.0,0.2283,0,4,0.0,0.0,0.0565,0.1255,0.2588,-0.9659,0.6749,1
3.07,0.7552,2.41,3.56,80,13,31.9,81.0,0,3,0,0,0.305,0.0495,0,1,0.0168,0.0,0.0606,0.0,-0.2588,-0.9659,0.9288,1
5.92,0.8758,0.0,12.58,2,12,28.8,66.6,0,1,0,1,0.0,0.0247,0,1,0.0,0.0,0.0073,0.1664,0.0,-1.0,0.2224,1
18.83,0.6488,0.0,16.63,0,20,26.4,88.1,0,0,1,2,0.0,0.181,1,4,0.0,0.0,0.0,0.4405,-0.866,0.5,0.815,1
6.05,0.589,6.04,9.9,61,11,31.7,53.7,0,3,0,1,0.3215,0.1499,0,4,0.0741,0.0,0.1317,0.1342,0.2588,-0.9659,0.9826,1
1.27,0.5014,2.51,9.93,80,23,21.0,40.5,0,3,0,0,0.1559,0.0843,0,0,0.0478,0.0,0.176,0.0,-0.2588,0.9659,0.8627,1
10.32,0.6612,0.19,7.39,51,8,33.3,71.6,0,3,1,2,0.0377,0.1394,0,1,0.0049,3.0,0.0986,0.3579,0.866,-0.5,0.9239,1
14.99,0.4225,0.0,2.03,2,9,33.2,77.2,0,1,1,2,0.0,0.3542,0,4,0.0,1.0,0.0731,0.3862,0.7071,-0.7071,0.9483,1
3.3,0.5906,0.0,17.4,3,15,30.8,29.3,0,1,0,0,0.0,0.1113,0,1,0.0,0.0,0.0437,0.0,-0.7071,-0.7071,0.2263,0
16.2,0.3696,1.24,1.36,53,17,27.3,95.0,0,3,1,2,0.2358,0.4147,1,3,0.0042,3.0,0.2503,0.475,-0.9659,-0.2588,0.99,1
8.56,0.8492,0.0,10.31,1,20,31.1,76.8,0,0,1,1,0.0,0.0385,0,4,0.0,0.0,0.0,0.1921,-0.866,0.5,0.4009,0
9.72,0.8981,0.0,3.11,0,17,27.6,90.5,0,0,1,1,0.0,0.0225,1,3,0.0,0.0,0.0,0.2261,-0.9659,-0.2588,0.4461,1
12.02,0.8743,0.0,5.67,0,9,31.1,73.2,0,0,1,2,0.0,0.0333,0,4,0.0,0.0,0.0,0.3659,0.7071,-0.7071,0.3588,0
2.34,0.7501,3.85,7.52,80,10,35.3,74.5,0,3,1,0,0.3612,0.0438,0,3,0.0455,3.0,0.0625,0.0,0.5,-0.866,0.9755,1
14.49,0.7489,0.0,16.24,2,9,29.2,100.0,0,1,1,2,0.0,0.1004,1,3,0.0,1.0,0.021,0.5,0.7071,-0.7071,0.8561,1
15.29,0.6339,1.66,14.42,53,20,26.7,98.7,0,3,1,2,0.2961,0.18,0,4,0.0541,3.0,0.1108,0.4934,-0.866,0.5,0.99,1
5.76,0.7389,1.32,6.9,61,15,32.2,17.8,0,3,0,1,0.0459,0.0743,0,1,0.0222,0.0,0.0667,0.0445,-0.7071,-0.7071,0.4518,0
4.0,0.8498,0.0,29.1,0,10,30.8,96.0,0,0,1,0,0.0,0.0273,0,1,0.0,0.0,0.0,0.0,0.5,-0.866,0.568,0
16.07,0.614,0.0,33.07,1,19,19.7,97.5,0,0,1,2,0.0,0.1981,1,0,0.0,0.0,0.0,0.4875,-0.9659,0.2588,0.9059,1
5.61,0.6665,0.0,22.0,2,19,26.4,85.5,0,1,1,1,0.0,0.1059,1,1,0.0,1.0,0.0321,0.2137,-0.9659,0.2588,0.7961,1
0.89,0.7578,0.0,6.68,1,7,25.9,52.6,0,0,0,0,0.0,0.0221,0,0,0.0,0.0,0.0,0.0,0.9659,-0.2588,0.0998,0
3.38,0.8387,1.44,16.39,53,13,34.0,51.1,0,3,0,0,0.1398,0.0278,0,3,0.0561,0.0,0.0324,0.0,-0.2588,-0.9659,0.6592,1
10.41,0.8345,0.0,2.08,0,12,36.2,53.9,0,0,0,2,0.0,0.0477,0,4,0.0,0.0,0.0,0.2696,0.0,-1.0,0.1039,1
23.88,0.4726,1.85,11.75,61,18,26.9,27.2,1,3,1,3,0.0873,0.3585,1,6,0.0472,3.0,0.1915,0.2037,-1.0,-0.0,0.9625,1
32.56,0.8434,0.0,23.34,1,17,31.5,97.0,0,0,1,4,0.0,0.0634,1,1,0.0,0.0,0.0,0.9702,-0.9659,-0.2588,0.7477,1
6.69,0.735,6.34,4.71,63,10,28.5,84.0,0,4,1,1,0.5141,0.0811,0,2,0.036,4.0,0.091,0.2101,0.5,-0.866,0.99,1
17.1,0.4781,10.03,42.57,65,11,29.2,56.2,0,5,0,2,0.4139,0.3179,0,2,0.392,0.0,0.3142,0.2809,0.2588,-0.9659,0.99,1
24.95,0.6571,0.0,23.71,2,9,28.7,94.9,0,1,1,3,0.0,0.1904,0,4,0.0,1.0,0.0335,0.7121,0.7071,-0.7071,0.9241,1
2.69,0.7248,0.0,11.75,0,13,31.2,53.4,0,0,0,0,0.0,0.0549,0,0,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.1164,0
6.58,0.7671,0.0,21.0,0,20,24.8,29.1,1,0,1,1,0.0,0.0663,0,6,0.0,0.0,0.0,0.0726,-0.866,0.5,0.1022,0
1.49,0.8017,2.87,4.74,80,0,25.4,25.9,0,3,0,0,0.1076,0.0235,0,0,0.0246,0.0,0.0441,0.0,0.0,1.0,0.4753,0
1.19,0.6301,0.0,9.26,0,10,35.6,69.7,0,0,1,0,0.0,0.0514,0,1,0.0,0.0,0.0,0.0,0.5,-0.866,0.3916,0
4.9,0.9377,0.0,19.29,0,15,28.2,30.7,0,0,0,0,0.0,0.008,0,0,0.0,0.0,0.0,0.0,-0.7071,-0.7071,0.0437,0
6.62,0.5506,0.0,8.5,1,10,35.2,83.7,0,0,1,1,0.0,0.1782,1,0,0.0,0.0,0.0,0.2093,0.5,-0.866,0.7765,1
13.94,0.9372,0.0,9.4,0,11,34.1,44.1,0,0,0,2,0.0,0.0124,0,0,0.0,0.0,0.0,0.2204,0.2588,-0.9659,0.1115,0
14.13,0.9435,0.0,0.54,0,14,33.8,58.7,0,0,0,2,0.0,0.0106,0,3,0.0,0.0,0.0,0.2937,-0.5,-0.866,0.0947,0
13.28,0.8796,0.54,4.57,51,6,29.7,32.2,0,3,0,2,0.0423,0.0324,0,3,0.0075,0.0,0.0209,0.1609,1.0,0.0,0.3924,0
9.48,0.9295,0.0,52.63,0,9,36.1,88.8,0,0,1,1,0.0,0.0128,1,4,0.0,0.0,0.0,0.2221,0.7071,-0.7071,0.6218,1
11.91,0.6455,0.0,17.24,2,9,37.7,88.7,0,1,1,2,0.0,0.1572,1,4,0.0,1.0,0.0352,0.4435,0.7071,-0.7071,0.867,1
9.49,0.624,0.0,2.16,0,17,31.0,84.5,0,0,1,1,0.0,0.1578,0,1,0.0,0.0,0.0,0.2112,-0.9659,-0.2588,0.7148,1
4.76,0.5854,1.5,12.61,51,11,33.6,57.5,0,3,0,0,0.1617,0.1362,0,1,0.0444,0.0,0.1335,0.0,0.2588,-0.9659,0.9399,1
5.83,0.6938,0.0,23.9,3,13,29.3,64.2,0,1,0,1,0.0,0.0948,0,2,0.0,0.0,0.0282,0.1604,-0.2588,-0.9659,0.4108,1
16.29,0.4523,9.8,5.57,63,14,29.4,54.5,0,4,0,2,0.3979,0.3364,1,0,0.0508,0.0,0.2702,0.2724,-0.5,-0.866,0.99,1
15.54,0.581,0.0,12.81,0,11,32.1,54.1,0,0,0,2,0.0,0.2216,0,4,0.0,0.0,0.0,0.2703,0.2588,-0.9659,0.531,0
6.66,0.8731,36.46,6.2,99,11,35.4,54.7,0,6,0,1,0.608,0.0268,1,1,0.0862,0.0,0.0452,0.1367,0.2588,-0.9659,0.99,1
5.58,0.9012,0.0,11.56,2,10,27.6,99.1,0,1,1,1,0.0,0.017,0,3,0.0,1.0,0.0052,0.2477,0.5,-0.866,0.654,0
7.36,0.6455,0.0,20.19,2,15,30.7,40.4,0,1,0,1,0.0,0.1305,0,0,0.0,0.0,0.0352,0.101,-0.7071,-0.7071,0.3116,1
13.03,0.6085,0.0,7.92,0,10,32.6,100.0,0,0,1,2,0.0,0.1884,0,1,0.0,0.0,0.0,0.5,0.5,-0.866,0.8584,1
8.18,0.6682,2.22,12.67,80,13,33.8,61.0,0,3,0,1,0.219,0.1234,0,1,0.0569,0.0,0.0956,0.1526,-0.2588,-0.9659,0.9316,0
9.53,0.6087,16.58,26.63,82,15,30.4,34.8,0,5,0,1,0.3061,0.1678,1,2,0.2929,0.0,0.204,0.087,-0.7071,-0.7071,0.99,1
10.07,0.6752,5.28,12.27,63,22,23.6,38.4,0,4,0,2,0.2165,0.1296,0,2,0.0865,0.0,0.1234,0.192,-0.5,0.866,0.9611,1
3.62,0.4519,0.0,29.85,0,21,23.5,53.1,0,0,0,0,0.0,0.1809,0,2,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.6047,1
10.42,0.8226,0.0,14.05,1,14,34.2,62.1,0,0,0,2,0.0,0.053,0,2,0.0,0.0,0.0,0.3103,-0.5,-0.866,0.1747,0
10.86,0.8537,0.0,14.59,0,19,26.0,75.6,0,0,1,2,0.0,0.0403,0,2,0.0,0.0,0.0,0.3781,-0.9659,0.2588,0.4257,1
5.11,0.7293,0.0,7.74,2,10,30.9,95.8,0,1,1,1,0.0,0.0743,0,1,0.0,1.0,0.0235,0.2396,0.5,-0.866,0.7502,0
14.44,0.8914,0.0,1.37,1,18,30.4,91.0,0,0,1,2,0.0,0.0285,0,3,0.0,0.0,0.0,0.4549,-1.0,-0.0,0.4883,0
0.86,0.9024,0.0,17.67,1,10,33.2,88.8,0,0,1,0,0.0,0.0055,1,1,0.0,0.0,0.0,0.0,0.5,-0.866,0.3194,0
25.5,0.6902,0.0,40.61,1,12,36.1,55.9,0,0,0,3,0.0,0.1646,0,1,0.0,0.0,0.0,0.419,0.0,-1.0,0.4543,1
22.77,0.4567,0.0,16.9,0,20,28.3,87.3,0,0,1,3,0.0,0.3695,0,1,0.0,0.0,0.0,0.6547,-0.866,0.5,0.9546,1
2.44,0.7936,0.0,5.13,2,20,25.1,87.4,0,1,1,0,0.0,0.0338,0,1,0.0,1.0,0.0156,0.0,-0.866,0.5,0.5514,0
6.71,0.7572,0.0,25.08,3,21,22.8,56.7,0,1,0,1,0.0,0.0711,0,3,0.0,0.0,0.0199,0.1417,-0.7071,0.7071,0.3929,0
1.32,0.7809,26.23,8.23,99,17,27.5,95.2,0,6,1,0,0.9653,0.0251,1,0,0.1043,6.0,0.1026,0.0,-0.9659,-0.2588,0.99,1
17.69,0.7016,6.35,14.29,61,20,26.1,84.9,0,3,1,2,0.5195,0.139,0,4,0.1093,3.0,0.0815,0.4243,-0.866,0.5,0.99,1
5.59,0.5454,9.82,12.19,80,10,33.9,77.3,0,3,1,1,0.5652,0.1683,0,1,0.1114,3.0,0.1532,0.1933,0.5,-0.866,0.99,1
2.33,0.6684,0.0,7.71,2,15,31.9,43.8,0,1,0,0,0.0,0.0669,0,3,0.0,0.0,0.0318,0.0,-0.7071,-0.7071,0.1743,0
0.58,0.5921,0.0,29.79,1,22,25.0,29.3,1,0,0,0,0.0,0.0348,0,5,0.0,0.0,0.0,0.0,-0.5,0.866,0.0476,0
25.16,0.5819,0.0,20.4,0,18,24.5,84.6,0,0,1,3,0.0,0.257,1,3,0.0,0.0,0.0,0.6346,-1.0,-0.0,0.886,1
6.59,0.9492,0.0,27.91,0,13,34.7,39.2,1,0,0,1,0.0,0.0068,0,5,0.0,0.0,0.0,0.098,-0.2588,-0.9659,0.0352,0
8.33,0.7439,0.0,3.32,1,11,31.6,51.8,0,0,0,1,0.0,0.0843,0,2,0.0,0.0,0.0,0.1295,0.2588,-0.9659,0.2018,0
0.81,0.8334,6.83,11.85,63,17,31.3,78.7,0,4,1,0,0.4968,0.0117,0,4,0.0936,4.0,0.0453,0.0,-0.9659,-0.2588,0.99,1
7.02,0.8656,0.0,11.94,1,2,23.7,26.6,0,0,0,1,0.0,0.0299,1,4,0.0,0.0,0.0,0.0664,0.5,0.866,0.0499,0
9.66,0.6394,2.01,15.1,80,19,30.0,82.8,0,3,1,1,0.2796,0.1492,0,1,0.0637,3.0,0.1083,0.207,-0.9659,0.2588,0.99,1
15.27,0.738,0.0,1.33,2,17,26.6,33.1,1,1,1,2,0.0,0.109,0,6,0.0,1.0,0.0224,0.1655,-0.9659,-0.2588,0.2109,0
1.48,0.7462,4.62,11.25,80,8,35.0,82.0,0,3,1,0,0.4341,0.0338,0,2,0.0745,3.0,0.0639,0.0,0.866,-0.5,0.9827,1
13.21,0.8271,0.0,12.75,3,7,30.1,34.6,1,1,0,2,0.0,0.0556,0,5,0.0,0.0,0.012,0.1732,0.9659,-0.2588,0.1119,0
15.69,0.6592,0.0,5.18,0,9,40.5,29.6,1,0,1,2,0.0,0.1631,0,6,0.0,0.0,0.0,0.1481,0.7071,-0.7071,0.1897,0
16.0,0.7094,0.0,36.24,1,19,25.6,76.1,0,0,1,2,0.0,0.1292,0,2,0.0,0.0,0.0,0.3807,-0.9659,0.2588,0.7229,1
12.45,0.7429,2.37,7.34,81,19,27.7,79.3,0,4,1,2,0.2954,0.0987,0,3,0.0342,4.0,0.0869,0.3965,-0.9659,0.2588,0.99,1
0.11,0.6705,0.0,26.59,0,20,26.3,100.0,0,0,1,0,0.0,0.0055,0,1,0.0,0.0,0.0,0.0,-0.866,0.5,0.5931,1
18.69,0.7727,0.0,10.63,3,6,26.9,11.5,0,1,0,2,0.0,0.094,1,2,0.0,0.0,0.0181,0.0574,1.0,0.0,0.128,0
2.89,0.8868,0.0,10.51,0,8,22.9,68.8,0,0,1,0,0.0,0.0151,0,2,0.0,0.0,0.0,0.0,0.866,-0.5,0.227,1
17.83,0.8265,0.0,7.77,0,8,31.2,85.0,0,0,1,2,0.0,0.0618,0,4,0.0,0.0,0.0,0.4248,0.866,-0.5,0.5477,0
9.4,0.631,9.9,6.76,81,15,29.0,30.5,0,4,0,1,0.2236,0.1529,0,0,0.0619,0.0,0.1494,0.0762,-0.7071,-0.7071,0.9783,1
7.33,0.6062,0.0,15.23,2,9,36.4,72.7,0,1,1,1,0.0,0.1525,0,3,0.0,1.0,0.0412,0.1818,0.7071,-0.7071,0.7853,1
2.36,0.814,0.5,19.05,53,8,31.5,84.5,0,3,1,0,0.1055,0.0283,0,0,0.0297,3.0,0.0401,0.0,0.866,-0.5,0.8937,1
5.12,0.5863,0.0,27.36,3,6,25.8,27.6,0,1,0,1,0.0,0.1403,0,2,0.0,0.0,0.0443,0.0691,1.0,0.0,0.2972,1
12.75,0.4724,0.2,5.33,61,18,28.8,92.2,0,3,1,2,0.0526,0.2925,0,3,0.0038,3.0,0.1916,0.461,-1.0,-0.0,0.99,0
27.7,0.8607,0.0,20.96,0,9,30.9,75.5,0,0,1,3,0.0,0.0508,0,2,0.0,0.0,0.0,0.5659,0.7071,-0.7071,0.5425,1
12.92,0.3244,1.21,11.25,61,10,36.0,32.4,1,3,1,2,0.0788,0.4259,0,6,0.0342,3.0,0.2777,0.162,0.5,-0.866,0.9819,1
9.55,0.6238,4.98,7.21,80,6,27.1,30.4,0,3,0,1,0.1667,0.1584,0,3,0.0495,0.0,0.1154,0.0759,1.0,0.0,0.9094,1
0.91,0.9779,0.0,12.0,3,15,33.9,25.9,1,1,0,0,0.0,0.0006,1,5,0.0,0.0,0.0005,0.0,-0.7071,-0.7071,0.0195,0
7.37,0.9237,2.07,16.44,81,10,32.9,72.1,0,4,1,1,0.2483,0.0131,0,2,0.0708,4.0,0.0141,0.1801,0.5,-0.866,0.9708,1
10.0,0.6239,0.0,15.58,1,10,27.7,92.7,0,0,1,2,0.0,0.1611,1,3,0.0,0.0,0.0,0.4635,0.5,-0.866,0.8152,1
5.37,0.8728,0.0,13.28,1,9,29.7,81.3,0,0,1,1,0.0,0.0244,0,3,0.0,0.0,0.0,0.2032,0.7071,-0.7071,0.3791,1
5.53,0.8068,0.68,35.37,61,16,25.1,41.3,0,3,0,1,0.0661,0.0464,0,4,0.0708,0.0,0.0425,0.1033,-0.866,-0.5,0.6999,0
5.96,0.1901,0.0,12.38,0,18,28.3,95.8,0,0,1,1,0.0,0.4119,0,4,0.0,0.0,0.0,0.2395,-1.0,-0.0,0.9878,1
25.09,0.6974,0.0,12.56,1,15,28.8,30.2,0,0,0,3,0.0,0.1581,0,2,0.0,0.0,0.0,0.2266,-0.7071,-0.7071,0.1829,0
6.06,0.8576,0.0,27.81,1,11,32.6,46.8,0,0,0,1,0.0,0.0306,0,3,0.0,0.0,0.0,0.117,0.2588,-0.9659,0.1468,0
16.53,0.7645,0.65,9.62,51,9,35.3,82.7,0,3,1,2,0.1274,0.0953,0,4,0.0185,3.0,0.0572,0.4135,0.7071,-0.7071,0.9597,1
1.0,0.6091,0.0,5.89,1,1,22.0,26.8,0,0,0,0,0.0,0.0492,0,3,0.0,0.0,0.0,0.0,0.2588,0.9659,0.0687,0
6.22,0.7324,0.0,20.49,1,15,33.0,34.9,0,0,0,1,0.0,0.0797,0,0,0.0,0.0,0.0,0.0874,-0.7071,-0.7071,0.1121,0
10.85,0.7041,0.0,9.47,1,14,30.0,64.1,0,0,0,2,0.0,0.1158,0,4,0.0,0.0,0.0,0.3207,-0.5,-0.866,0.2781,1
1.87,0.6327,0.0,17.8,3,17,30.8,76.6,0,1,1,0,0.0,0.0684,1,3,0.0,1.0,0.0371,0.0,-0.9659,-0.2588,0.6725,0
8.59,0.8603,7.64,29.51,80,17,32.8,84.3,0,3,1,1,0.558,0.0344,1,3,0.2442,3.0,0.0261,0.2108,-0.9659,-0.2588,0.99,1
10.68,0.5883,0.0,1.5,1,9,29.9,82.4,0,0,1,2,0.0,0.1891,0,3,0.0,0.0,0.0,0.4122,0.7071,-0.7071,0.7474,1
8.62,0.5158,3.53,36.0,63,9,35.6,100.0,0,4,1,1,0.4637,0.2221,0,1,0.2086,4.0,0.2246,0.25,0.7071,-0.7071,0.99,1
16.36,0.5901,0.0,20.18,1,19,26.0,86.9,0,0,1,2,0.0,0.2181,0,0,0.0,0.0,0.0,0.4345,-0.9659,0.2588,0.8659,1
16.16,0.4252,23.7,8.73,82,10,27.0,76.9,0,5,1,2,0.7569,0.3607,0,0,0.1075,5.0,0.3632,0.3845,0.5,-0.866,0.99,1
34.13,0.3071,0.0,21.72,0,11,31.5,45.2,0,0,0,4,0.0,0.5978,0,1,0.0,0.0,0.0,0.4516,0.2588,-0.9659,0.9408,1
5.67,0.8422,0.0,17.61,2,11,33.5,46.2,0,1,0,1,0.0,0.0346,1,0,0.0,0.0,0.0104,0.1155,0.2588,-0.9659,0.2144,0
9.34,0.882,0.0,35.45,1,20,23.1,85.9,0,0,1,1,0.0,0.0276,0,3,0.0,0.0,0.0,0.2148,-0.866,0.5,0.5611,1
3.5,0.7774,0.0,6.24,2,14,33.3,65.9,0,1,0,0,0.0,0.046,1,2,0.0,0.0,0.0175,0.0,-0.5,-0.866,0.2231,0
14.69,0.7075,0.0,3.64,1,14,36.0,47.8,0,0,0,2,0.0,0.1268,0,1,0.0,0.0,0.0,0.2389,-0.5,-0.866,0.1873,0
5.84,0.5752,9.55,10.97,61,18,26.1,95.8,0,3,1,1,0.6928,0.155,0,3,0.0992,3.0,0.1384,0.2395,-1.0,-0.0,0.99,1
2.33,0.6509,9.94,4.0,61,19,28.3,94.0,0,3,1,0,0.6902,0.0723,0,3,0.0368,3.0,0.1031,0.0,-0.9659,0.2588,0.99,1
13.15,0.4633,6.06,23.81,80,16,33.2,20.1,1,3,0,2,0.1206,0.3034,0,6,0.1786,0.0,0.1966,0.1005,-0.866,-0.5,0.9591,0
23.37,0.7695,0.0,15.04,3,15,29.5,20.9,0,1,0,3,0.0,0.1029,0,2,0.0,0.0,0.0184,0.1568,-0.7071,-0.7071,0.1675,0
9.13,0.684,0.0,20.57,1,14,32.1,66.9,0,0,0,1,0.0,0.1198,0,3,0.0,0.0,0.0,0.1671,-0.5,-0.866,0.3384,1
15.18,0.8353,0.0,1.53,1,21,24.6,41.3,0,0,0,2,0.0,0.0542,0,2,0.0,0.0,0.0,0.2064,-0.7071,0.7071,0.1291,0
7.78,0.9461,0.0,11.23,2,19,23.4,81.7,0,1,1,1,0.0,0.0079,0,2,0.0,1.0,0.0021,0.2044,-0.9659,0.2588,0.5074,1
8.82,0.6717,30.14,3.19,99,14,31.5,67.0,0,6,0,1,0.7066,0.1252,1,4,0.0421,0.0,0.1881,0.1674,-0.5,-0.866,0.99,1
